Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	
22.205	 -0.00856109	 -1.32264e-15	 3.16945	 0	 0	 0	 
22.206	 -0.00832671	 -1.26271e-15	 3.16945	 0	 0	 0	 
22.207	 -0.00804022	 -1.19488e-15	 3.16944	 0	 0	 0	 
22.208	 -0.00770344	 -1.11959e-15	 3.16944	 0	 0	 0	 
22.209	 -0.00731848	 -1.0373e-15	 3.16944	 0	 0	 0	 
22.21	 -0.00688777	 -9.4851e-16	 3.16943	 0	 0	 0	 
22.211	 -0.00641402	 -8.53803e-16	 3.16943	 0	 0	 0	 
22.212	 -0.00590022	 -7.53757e-16	 3.16943	 0	 0	 0	 
22.213	 -0.00534958	 -6.49002e-16	 3.16942	 0	 0	 0	 
22.214	 -0.00476557	 -5.40199e-16	 3.16942	 0	 0	 0	 
22.215	 -0.00415186	 -4.28005e-16	 3.16942	 0	 0	 0	 
22.216	 -0.0035123	 -3.13137e-16	 3.16941	 0	 0	 0	 
22.217	 -0.0028509	 -1.96323e-16	 3.16941	 0	 0	 0	 
22.218	 -0.00217181	 -7.8307e-17	 3.16941	 0	 0	 0	 
22.219	 -0.0014793	 4.0167e-17	 3.16941	 0	 0	 0	 
22.22	 -0.000777706	 1.58349e-16	 3.16941	 0	 0	 0	 
22.221	 -7.1425e-05	 2.75493e-16	 3.16941	 0	 0	 0	 
22.222	 0.000635114	 3.90866e-16	 3.16941	 0	 0	 0	 
22.223	 0.00133748	 5.03763e-16	 3.16941	 0	 0	 0	 
22.224	 0.00203129	 6.13475e-16	 3.16941	 0	 0	 0	 
22.225	 0.00271217	 7.193e-16	 3.16941	 0	 0	 0	 
22.226	 0.00337588	 8.20578e-16	 3.16942	 0	 0	 0	 
22.227	 0.00401826	 9.16687e-16	 3.16942	 0	 0	 0	 
22.228	 0.00463529	 1.00702e-15	 3.16942	 0	 0	 0	 
22.229	 0.00522311	 1.09104e-15	 3.16943	 0	 0	 0	 
22.23	 0.00577804	 1.1682e-15	 3.16943	 0	 0	 0	 
22.231	 0.00629662	 1.23801e-15	 3.16943	 0	 0	 0	 
22.232	 0.00677561	 1.30005e-15	 3.16944	 0	 0	 0	 
22.233	 0.00721202	 1.35392e-15	 3.16944	 0	 0	 0	 
22.234	 0.00760312	 1.39931e-15	 3.16944	 0	 0	 0	 
22.235	 0.00794648	 1.43593e-15	 3.16945	 0	 0	 0	 
22.236	 0.00823996	 1.46354e-15	 3.16945	 0	 0	 0	 
22.237	 0.00848174	 1.48195e-15	 3.16945	 0	 0	 0	 
22.238	 0.00867031	 1.49108e-15	 3.16945	 0	 0	 0	 
22.239	 0.00880451	 1.49084e-15	 3.16945	 0	 0	 0	 
22.24	 0.00888351	 1.48126e-15	 3.16946	 0	 0	 0	 
22.241	 0.00890684	 1.46238e-15	 3.16946	 0	 0	 0	 
22.242	 0.00887435	 1.43439e-15	 3.16945	 0	 0	 0	 
22.243	 0.00878628	 1.39743e-15	 3.16945	 0	 0	 0	 
22.244	 0.00864318	 1.35172e-15	 3.16945	 0	 0	 0	 
22.245	 0.00844597	 1.29756e-15	 3.16945	 0	 0	 0	 
22.246	 0.0081959	 1.23528e-15	 3.16945	 0	 0	 0	 
22.247	 0.00789455	 1.16526e-15	 3.16944	 0	 0	 0	 
22.248	 0.00754382	 1.08797e-15	 3.16944	 0	 0	 0	 
22.249	 0.00714592	 1.00389e-15	 3.16944	 0	 0	 0	 
22.25	 0.00670335	 9.13531e-16	 3.16943	 0	 0	 0	 
22.251	 0.0062189	 8.17465e-16	 3.16943	 0	 0	 0	 
22.252	 0.00569562	 7.16282e-16	 3.16943	 0	 0	 0	 
22.253	 0.00513679	 6.10649e-16	 3.16942	 0	 0	 0	 
22.254	 0.00454592	 5.01205e-16	 3.16942	 0	 0	 0	 
22.255	 0.00392673	 3.88632e-16	 3.16942	 0	 0	 0	 
22.256	 0.0032831	 2.73645e-16	 3.16941	 0	 0	 0	 
22.257	 0.00261907	 1.56975e-16	 3.16941	 0	 0	 0	 
22.258	 0.00193881	 3.93601e-17	 3.16941	 0	 0	 0	 
22.259	 0.00124658	 -7.84575e-17	 3.16941	 0	 0	 0	 
22.26	 0.000546731	 -1.95725e-16	 3.16941	 0	 0	 0	 
22.261	 -0.00015636	 -3.11702e-16	 3.16941	 0	 0	 0	 
22.262	 -0.000858283	 -4.25679e-16	 3.16941	 0	 0	 0	 
22.263	 -0.00155464	 -5.36955e-16	 3.16941	 0	 0	 0	 
22.264	 -0.00224107	 -6.44806e-16	 3.16941	 0	 0	 0	 
22.265	 -0.00291327	 -7.4857e-16	 3.16941	 0	 0	 0	 
22.266	 -0.00356703	 -8.47605e-16	 3.16942	 0	 0	 0	 
22.267	 -0.00419827	 -9.41286e-16	 3.16942	 0	 0	 0	 
22.268	 -0.00480304	 -1.02904e-15	 3.16942	 0	 0	 0	 
22.269	 -0.00537754	 -1.11028e-15	 3.16943	 0	 0	 0	 
22.27	 -0.0059182	 -1.1845e-15	 3.16943	 0	 0	 0	 
22.271	 -0.00642163	 -1.25125e-15	 3.16943	 0	 0	 0	 
22.272	 -0.00688469	 -1.3101e-15	 3.16944	 0	 0	 0	 
22.273	 -0.00730449	 -1.36072e-15	 3.16944	 0	 0	 0	 
22.274	 -0.00767841	 -1.40276e-15	 3.16944	 0	 0	 0	 
22.275	 -0.00800412	 -1.436e-15	 3.16945	 0	 0	 0	 
22.276	 -0.0082796	 -1.46018e-15	 3.16945	 0	 0	 0	 
22.277	 -0.00850313	 -1.47517e-15	 3.16945	 0	 0	 0	 
22.278	 -0.00867332	 -1.48088e-15	 3.16945	 0	 0	 0	 
22.279	 -0.00878913	 -1.47728e-15	 3.16945	 0	 0	 0	 
22.28	 -0.00884984	 -1.46438e-15	 3.16945	 0	 0	 0	 
22.281	 -0.0088551	 -1.44227e-15	 3.16945	 0	 0	 0	 
22.282	 -0.00880487	 -1.4111e-15	 3.16945	 0	 0	 0	 
22.283	 -0.00869949	 -1.37106e-15	 3.16945	 0	 0	 0	 
22.284	 -0.00853964	 -1.32242e-15	 3.16945	 0	 0	 0	 
22.285	 -0.00832633	 -1.26545e-15	 3.16945	 0	 0	 0	 
22.286	 -0.00806091	 -1.20055e-15	 3.16944	 0	 0	 0	 
22.287	 -0.00774506	 -1.1281e-15	 3.16944	 0	 0	 0	 
22.288	 -0.00738077	 -1.04856e-15	 3.16944	 0	 0	 0	 
22.289	 -0.00697034	 -9.62447e-16	 3.16943	 0	 0	 0	 
22.29	 -0.00651634	 -8.70271e-16	 3.16943	 0	 0	 0	 
22.291	 -0.00602164	 -7.72614e-16	 3.16943	 0	 0	 0	 
22.292	 -0.00548934	 -6.701e-16	 3.16942	 0	 0	 0	 
22.293	 -0.00492279	 -5.63378e-16	 3.16942	 0	 0	 0	 
22.294	 -0.00432555	 -4.53121e-16	 3.16942	 0	 0	 0	 
22.295	 -0.00370136	 -3.39993e-16	 3.16941	 0	 0	 0	 
22.296	 -0.00305415	 -2.24717e-16	 3.16941	 0	 0	 0	 
22.297	 -0.00238797	 -1.08021e-16	 3.16941	 0	 0	 0	 
22.298	 -0.00170701	 9.35679e-18	 3.16941	 0	 0	 0	 
22.299	 -0.00101554	 1.26667e-16	 3.16941	 0	 0	 0	 
22.3	 -0.000317888	 2.43163e-16	 3.16941	 0	 0	 0	 
22.301	 0.000381569	 3.58109e-16	 3.16941	 0	 0	 0	 
22.302	 0.00107845	 4.70791e-16	 3.16941	 0	 0	 0	 
22.303	 0.00176838	 5.80529e-16	 3.16941	 0	 0	 0	 
22.304	 0.00244705	 6.86637e-16	 3.16941	 0	 0	 0	 
22.305	 0.0031102	 7.88424e-16	 3.16941	 0	 0	 0	 
22.306	 0.00375369	 8.85256e-16	 3.16942	 0	 0	 0	 
22.307	 0.00437348	 9.76538e-16	 3.16942	 0	 0	 0	 
22.308	 0.00496571	 1.06171e-15	 3.16942	 0	 0	 0	 
22.309	 0.00552666	 1.14023e-15	 3.16943	 0	 0	 0	 
22.31	 0.00605283	 1.2116e-15	 3.16943	 0	 0	 0	 
22.311	 0.00654093	 1.27537e-15	 3.16943	 0	 0	 0	 
22.312	 0.00698792	 1.33114e-15	 3.16944	 0	 0	 0	 
22.313	 0.00739101	 1.37855e-15	 3.16944	 0	 0	 0	 
22.314	 0.00774768	 1.41734e-15	 3.16944	 0	 0	 0	 
22.315	 0.00805571	 1.44726e-15	 3.16945	 0	 0	 0	 
22.316	 0.00831319	 1.46812e-15	 3.16945	 0	 0	 0	 
22.317	 0.00851851	 1.47979e-15	 3.16945	 0	 0	 0	 
22.318	 0.00867041	 1.48219e-15	 3.16945	 0	 0	 0	 
22.319	 0.00876795	 1.47531e-15	 3.16945	 0	 0	 0	 
22.32	 0.00881053	 1.45921e-15	 3.16945	 0	 0	 0	 
22.321	 0.0087979	 1.43397e-15	 3.16945	 0	 0	 0	 
22.322	 0.00873015	 1.39975e-15	 3.16945	 0	 0	 0	 
22.323	 0.00860773	 1.35676e-15	 3.16945	 0	 0	 0	 
22.324	 0.00843141	 1.30525e-15	 3.16945	 0	 0	 0	 
22.325	 0.00820231	 1.24556e-15	 3.16945	 0	 0	 0	 
22.326	 0.00792189	 1.17809e-15	 3.16944	 0	 0	 0	 
22.327	 0.00759191	 1.10325e-15	 3.16944	 0	 0	 0	 
22.328	 0.00721445	 1.02156e-15	 3.16944	 0	 0	 0	 
22.329	 0.00679189	 9.33449e-16	 3.16943	 0	 0	 0	 
22.33	 0.00632689	 8.39483e-16	 3.16943	 0	 0	 0	 
22.331	 0.00582238	 7.40258e-16	 3.16943	 0	 0	 0	 
22.332	 0.00528152	 6.36409e-16	 3.16942	 0	 0	 0	 
22.333	 0.00470771	 5.28586e-16	 3.16942	 0	 0	 0	 
22.334	 0.00410456	 4.17443e-16	 3.16942	 0	 0	 0	 
22.335	 0.00347585	 3.0369e-16	 3.16941	 0	 0	 0	 
22.336	 0.00282553	 1.88047e-16	 3.16941	 0	 0	 0	 
22.337	 0.00215768	 7.12468e-17	 3.16941	 0	 0	 0	 
22.338	 0.0014765	 -4.59715e-17	 3.16941	 0	 0	 0	 
22.339	 0.000786237	 -1.62868e-16	 3.16941	 0	 0	 0	 
22.34	 9.12367e-05	 -2.78699e-16	 3.16941	 0	 0	 0	 
22.341	 -0.000604149	 -3.92745e-16	 3.16941	 0	 0	 0	 
22.342	 -0.00129556	 -5.0431e-16	 3.16941	 0	 0	 0	 
22.343	 -0.00197867	 -6.12697e-16	 3.16941	 0	 0	 0	 
22.344	 -0.0026492	 -7.17218e-16	 3.16941	 0	 0	 0	 
22.345	 -0.00330295	 -8.17211e-16	 3.16941	 0	 0	 0	 
22.346	 -0.00393582	 -9.12057e-16	 3.16942	 0	 0	 0	 
22.347	 -0.00454387	 -1.00117e-15	 3.16942	 0	 0	 0	 
22.348	 -0.00512328	 -1.08403e-15	 3.16942	 0	 0	 0	 
22.349	 -0.00567043	 -1.16008e-15	 3.16943	 0	 0	 0	 
22.35	 -0.00618191	 -1.22885e-15	 3.16943	 0	 0	 0	 
22.351	 -0.00665451	 -1.2899e-15	 3.16943	 0	 0	 0	 
22.352	 -0.0070853	 -1.34288e-15	 3.16944	 0	 0	 0	 
22.353	 -0.00747157	 -1.38745e-15	 3.16944	 0	 0	 0	 
22.354	 -0.00781093	 -1.42333e-15	 3.16944	 0	 0	 0	 
22.355	 -0.00810126	 -1.45029e-15	 3.16945	 0	 0	 0	 
22.356	 -0.00834076	 -1.46817e-15	 3.16945	 0	 0	 0	 
22.357	 -0.00852793	 -1.47685e-15	 3.16945	 0	 0	 0	 
22.358	 -0.00866163	 -1.47631e-15	 3.16945	 0	 0	 0	 
22.359	 -0.00874102	 -1.46655e-15	 3.16945	 0	 0	 0	 
22.36	 -0.00876563	 -1.44761e-15	 3.16945	 0	 0	 0	 
22.361	 -0.00873532	 -1.41962e-15	 3.16945	 0	 0	 0	 
22.362	 -0.00865028	 -1.38274e-15	 3.16945	 0	 0	 0	 
22.363	 -0.00851108	 -1.3372e-15	 3.16945	 0	 0	 0	 
22.364	 -0.00831858	 -1.2833e-15	 3.16945	 0	 0	 0	 
22.365	 -0.00807403	 -1.22138e-15	 3.16944	 0	 0	 0	 
22.366	 -0.00777895	 -1.15185e-15	 3.16944	 0	 0	 0	 
22.367	 -0.00743522	 -1.07513e-15	 3.16944	 0	 0	 0	 
22.368	 -0.00704499	 -9.91703e-16	 3.16943	 0	 0	 0	 
22.369	 -0.00661073	 -9.02074e-16	 3.16943	 0	 0	 0	 
22.37	 -0.00613517	 -8.06823e-16	 3.16943	 0	 0	 0	 
22.371	 -0.0056213	 -7.06582e-16	 3.16942	 0	 0	 0	 
22.372	 -0.00507234	 -6.01957e-16	 3.16942	 0	 0	 0	 
22.373	 -0.00449174	 -4.93582e-16	 3.16942	 0	 0	 0	 
22.374	 -0.00388316	 -3.82144e-16	 3.16941	 0	 0	 0	 
22.375	 -0.00325041	 -2.6835e-16	 3.16941	 0	 0	 0	 
22.376	 -0.00259747	 -1.52921e-16	 3.16941	 0	 0	 0	 
22.377	 -0.00192842	 -3.65875e-17	 3.16941	 0	 0	 0	 
22.378	 -0.00124747	 7.99101e-17	 3.16941	 0	 0	 0	 
22.379	 -0.000558883	 1.9583e-16	 3.16941	 0	 0	 0	 
22.38	 0.00013302	 3.10448e-16	 3.16941	 0	 0	 0	 
22.381	 0.000823905	 4.23068e-16	 3.16941	 0	 0	 0	 
22.382	 0.00150944	 5.32993e-16	 3.16941	 0	 0	 0	 
22.383	 0.00218534	 6.39517e-16	 3.16941	 0	 0	 0	 
22.384	 0.00284736	 7.41971e-16	 3.16941	 0	 0	 0	 
22.385	 0.00349136	 8.39724e-16	 3.16942	 0	 0	 0	 
22.386	 0.00411331	 9.32155e-16	 3.16942	 0	 0	 0	 
22.387	 0.00470932	 1.01869e-15	 3.16942	 0	 0	 0	 
22.388	 0.00527566	 1.09877e-15	 3.16943	 0	 0	 0	 
22.389	 0.0058088	 1.17191e-15	 3.16943	 0	 0	 0	 
22.39	 0.00630539	 1.23765e-15	 3.16943	 0	 0	 0	 
22.391	 0.00676235	 1.29558e-15	 3.16944	 0	 0	 0	 
22.392	 0.00717681	 1.34534e-15	 3.16944	 0	 0	 0	 
22.393	 0.0075462	 1.38661e-15	 3.16944	 0	 0	 0	 
22.394	 0.0078682	 1.41916e-15	 3.16945	 0	 0	 0	 
22.395	 0.00814082	 1.44275e-15	 3.16945	 0	 0	 0	 
22.396	 0.00836237	 1.45726e-15	 3.16945	 0	 0	 0	 
22.397	 0.00853146	 1.46259e-15	 3.16945	 0	 0	 0	 
22.398	 0.00864706	 1.4587e-15	 3.16945	 0	 0	 0	 
22.399	 0.00870845	 1.44564e-15	 3.16945	 0	 0	 0	 
22.4	 0.00871526	 1.42351e-15	 3.16945	 0	 0	 0	 
22.401	 0.00866747	 1.39243e-15	 3.16945	 0	 0	 0	 
22.402	 0.00856539	 1.35261e-15	 3.16945	 0	 0	 0	 
22.403	 0.00840968	 1.30429e-15	 3.16945	 0	 0	 0	 
22.404	 0.00820132	 1.24775e-15	 3.16945	 0	 0	 0	 
22.405	 0.00794163	 1.18338e-15	 3.16944	 0	 0	 0	 
22.406	 0.00763226	 1.11155e-15	 3.16944	 0	 0	 0	 
22.407	 0.00727515	 1.03273e-15	 3.16944	 0	 0	 0	 
22.408	 0.00687255	 9.47425e-16	 3.16943	 0	 0	 0	 
22.409	 0.00642701	 8.56175e-16	 3.16943	 0	 0	 0	 
22.41	 0.00594131	 7.59531e-16	 3.16943	 0	 0	 0	 
22.411	 0.00541852	 6.58133e-16	 3.16942	 0	 0	 0	 
22.412	 0.00486192	 5.52617e-16	 3.16942	 0	 0	 0	 
22.413	 0.00427501	 4.43631e-16	 3.16942	 0	 0	 0	 
22.414	 0.00366147	 3.31838e-16	 3.16941	 0	 0	 0	 
22.415	 0.00302515	 2.17951e-16	 3.16941	 0	 0	 0	 
22.416	 0.00237004	 1.02697e-16	 3.16941	 0	 0	 0	 
22.417	 0.00170026	 -1.31911e-17	 3.16941	 0	 0	 0	 
22.418	 0.00102001	 -1.28979e-16	 3.16941	 0	 0	 0	 
22.419	 0.000333543	 -2.43931e-16	 3.16941	 0	 0	 0	 
22.42	 -0.000354826	 -3.57319e-16	 3.16941	 0	 0	 0	 
22.421	 -0.00104079	 -4.68451e-16	 3.16941	 0	 0	 0	 
22.422	 -0.00172004	 -5.76628e-16	 3.16941	 0	 0	 0	 
22.423	 -0.00238834	 -6.81171e-16	 3.16941	 0	 0	 0	 
22.424	 -0.00304149	 -7.81407e-16	 3.16941	 0	 0	 0	 
22.425	 -0.00367541	 -8.76719e-16	 3.16942	 0	 0	 0	 
22.426	 -0.00428612	 -9.66517e-16	 3.16942	 0	 0	 0	 
22.427	 -0.00486982	 -1.05023e-15	 3.16942	 0	 0	 0	 
22.428	 -0.00542285	 -1.12734e-15	 3.16942	 0	 0	 0	 
22.429	 -0.00594175	 -1.19736e-15	 3.16943	 0	 0	 0	 
22.43	 -0.00642328	 -1.25983e-15	 3.16943	 0	 0	 0	 
22.431	 -0.00686444	 -1.31438e-15	 3.16943	 0	 0	 0	 
22.432	 -0.00726247	 -1.36066e-15	 3.16944	 0	 0	 0	 
22.433	 -0.00761489	 -1.39841e-15	 3.16944	 0	 0	 0	 
22.434	 -0.0079195	 -1.42736e-15	 3.16944	 0	 0	 0	 
22.435	 -0.00817442	 -1.44733e-15	 3.16945	 0	 0	 0	 
22.436	 -0.00837805	 -1.4582e-15	 3.16945	 0	 0	 0	 
22.437	 -0.00852913	 -1.45994e-15	 3.16945	 0	 0	 0	 
22.438	 -0.00862675	 -1.45251e-15	 3.16945	 0	 0	 0	 
22.439	 -0.00867028	 -1.43596e-15	 3.16945	 0	 0	 0	 
22.44	 -0.00865949	 -1.41038e-15	 3.16945	 0	 0	 0	 
22.441	 -0.00859444	 -1.37594e-15	 3.16945	 0	 0	 0	 
22.442	 -0.00847557	 -1.33285e-15	 3.16945	 0	 0	 0	 
22.443	 -0.00830363	 -1.28137e-15	 3.16945	 0	 0	 0	 
22.444	 -0.00807971	 -1.22184e-15	 3.16944	 0	 0	 0	 
22.445	 -0.00780524	 -1.15461e-15	 3.16944	 0	 0	 0	 
22.446	 -0.00748193	 -1.08014e-15	 3.16944	 0	 0	 0	 
22.447	 -0.00711184	 -9.9889e-16	 3.16943	 0	 0	 0	 
22.448	 -0.00669728	 -9.11386e-16	 3.16943	 0	 0	 0	 
22.449	 -0.00624088	 -8.18132e-16	 3.16943	 0	 0	 0	 
22.45	 -0.0057455	 -7.19718e-16	 3.16942	 0	 0	 0	 
22.451	 -0.00521425	 -6.16778e-16	 3.16942	 0	 0	 0	 
22.452	 -0.00465047	 -5.09951e-16	 3.16942	 0	 0	 0	 
22.453	 -0.0040577	 -3.99895e-16	 3.16942	 0	 0	 0	 
22.454	 -0.00343967	 -2.87292e-16	 3.16941	 0	 0	 0	 
22.455	 -0.00280026	 -1.7286e-16	 3.16941	 0	 0	 0	 
22.456	 -0.00214346	 -5.73217e-17	 3.16941	 0	 0	 0	 
22.457	 -0.00147341	 5.85972e-17	 3.16941	 0	 0	 0	 
22.458	 -0.000794314	 1.74163e-16	 3.16941	 0	 0	 0	 
22.459	 -0.000110418	 2.88646e-16	 3.16941	 0	 0	 0	 
22.46	 0.000573987	 4.01314e-16	 3.16941	 0	 0	 0	 
22.461	 0.00125461	 5.11469e-16	 3.16941	 0	 0	 0	 
22.462	 0.00192719	 6.18442e-16	 3.16941	 0	 0	 0	 
22.463	 0.00258752	 7.21571e-16	 3.16941	 0	 0	 0	 
22.464	 0.00323145	 8.20178e-16	 3.16941	 0	 0	 0	 
22.465	 0.00385496	 9.13627e-16	 3.16942	 0	 0	 0	 
22.466	 0.00445416	 1.00136e-15	 3.16942	 0	 0	 0	 
22.467	 0.00502528	 1.08282e-15	 3.16942	 0	 0	 0	 
22.468	 0.00556476	 1.15753e-15	 3.16943	 0	 0	 0	 
22.469	 0.00606922	 1.22498e-15	 3.16943	 0	 0	 0	 
22.47	 0.00653553	 1.28478e-15	 3.16943	 0	 0	 0	 
22.471	 0.00696076	 1.33653e-15	 3.16944	 0	 0	 0	 
22.472	 0.00734227	 1.37992e-15	 3.16944	 0	 0	 0	 
22.473	 0.00767766	 1.41467e-15	 3.16944	 0	 0	 0	 
22.474	 0.00796487	 1.44058e-15	 3.16945	 0	 0	 0	 
22.475	 0.0082021	 1.45748e-15	 3.16945	 0	 0	 0	 
22.476	 0.00838787	 1.46529e-15	 3.16945	 0	 0	 0	 
22.477	 0.00852104	 1.46395e-15	 3.16945	 0	 0	 0	 
22.478	 0.0086008	 1.45347e-15	 3.16945	 0	 0	 0	 
22.479	 0.00862664	 1.4339e-15	 3.16945	 0	 0	 0	 
22.48	 0.00859843	 1.40538e-15	 3.16945	 0	 0	 0	 
22.481	 0.00851636	 1.36808e-15	 3.16945	 0	 0	 0	 
22.482	 0.00838095	 1.3222e-15	 3.16945	 0	 0	 0	 
22.483	 0.00819308	 1.26805e-15	 3.16945	 0	 0	 0	 
22.484	 0.00795392	 1.20595e-15	 3.16944	 0	 0	 0	 
22.485	 0.007665	 1.13634e-15	 3.16944	 0	 0	 0	 
22.486	 0.00732812	 1.05964e-15	 3.16944	 0	 0	 0	 
22.487	 0.00694543	 9.76315e-16	 3.16943	 0	 0	 0	 
22.488	 0.00651932	 8.86885e-16	 3.16943	 0	 0	 0	 
22.489	 0.00605248	 7.91907e-16	 3.16943	 0	 0	 0	 
22.49	 0.00554785	 6.91976e-16	 3.16942	 0	 0	 0	 
22.491	 0.00500859	 5.87754e-16	 3.16942	 0	 0	 0	 
22.492	 0.00443809	 4.79856e-16	 3.16942	 0	 0	 0	 
22.493	 0.00383993	 3.68953e-16	 3.16941	 0	 0	 0	 
22.494	 0.00321788	 2.55746e-16	 3.16941	 0	 0	 0	 
22.495	 0.00257583	 1.4095e-16	 3.16941	 0	 0	 0	 
22.496	 0.00191781	 2.52927e-17	 3.16941	 0	 0	 0	 
22.497	 0.00124796	 -9.04966e-17	 3.16941	 0	 0	 0	 
22.498	 0.000570458	 -2.05686e-16	 3.16941	 0	 0	 0	 
22.499	 -0.000110434	 -3.19549e-16	 3.16941	 0	 0	 0	 
22.5	 -0.00079045	 -4.31385e-16	 3.16941	 0	 0	 0	 
22.501	 -0.00146533	 -5.40525e-16	 3.16941	 0	 0	 0	 
22.502	 -0.00213085	 -6.46263e-16	 3.16941	 0	 0	 0	 
22.503	 -0.00278284	 -7.47912e-16	 3.16941	 0	 0	 0	 
22.504	 -0.00341721	 -8.44848e-16	 3.16941	 0	 0	 0	 
22.505	 -0.00403001	 -9.36457e-16	 3.16942	 0	 0	 0	 
22.506	 -0.00461738	 -1.02221e-15	 3.16942	 0	 0	 0	 
22.507	 -0.00517567	 -1.10157e-15	 3.16942	 0	 0	 0	 
22.508	 -0.00570138	 -1.17403e-15	 3.16943	 0	 0	 0	 
22.509	 -0.00619122	 -1.23913e-15	 3.16943	 0	 0	 0	 
22.51	 -0.00664214	 -1.29646e-15	 3.16943	 0	 0	 0	 
22.511	 -0.00705132	 -1.34565e-15	 3.16944	 0	 0	 0	 
22.512	 -0.00741622	 -1.38645e-15	 3.16944	 0	 0	 0	 
22.513	 -0.00773455	 -1.41856e-15	 3.16944	 0	 0	 0	 
22.514	 -0.00800433	 -1.44177e-15	 3.16944	 0	 0	 0	 
22.515	 -0.00822389	 -1.45596e-15	 3.16945	 0	 0	 0	 
22.516	 -0.00839187	 -1.46107e-15	 3.16945	 0	 0	 0	 
22.517	 -0.00850723	 -1.45704e-15	 3.16945	 0	 0	 0	 
22.518	 -0.00856926	 -1.44388e-15	 3.16945	 0	 0	 0	 
22.519	 -0.00857758	 -1.42167e-15	 3.16945	 0	 0	 0	 
22.52	 -0.00853217	 -1.39058e-15	 3.16945	 0	 0	 0	 
22.521	 -0.00843331	 -1.3508e-15	 3.16945	 0	 0	 0	 
22.522	 -0.00828164	 -1.30257e-15	 3.16945	 0	 0	 0	 
22.523	 -0.00807812	 -1.24618e-15	 3.16944	 0	 0	 0	 
22.524	 -0.00782405	 -1.18201e-15	 3.16944	 0	 0	 0	 
22.525	 -0.00752103	 -1.11047e-15	 3.16944	 0	 0	 0	 
22.526	 -0.00717097	 -1.03203e-15	 3.16943	 0	 0	 0	 
22.527	 -0.00677608	 -9.4714e-16	 3.16943	 0	 0	 0	 
22.528	 -0.00633883	 -8.56336e-16	 3.16943	 0	 0	 0	 
22.529	 -0.00586199	 -7.60189e-16	 3.16942	 0	 0	 0	 
22.53	 -0.00534855	 -6.59311e-16	 3.16942	 0	 0	 0	 
22.531	 -0.00480173	 -5.54354e-16	 3.16942	 0	 0	 0	 
22.532	 -0.00422498	 -4.45933e-16	 3.16942	 0	 0	 0	 
22.533	 -0.0036219	 -3.34742e-16	 3.16941	 0	 0	 0	 
22.534	 -0.0029963	 -2.21481e-16	 3.16941	 0	 0	 0	 
22.535	 -0.00235208	 -1.06874e-16	 3.16941	 0	 0	 0	 
22.536	 -0.0016933	 8.35743e-18	 3.16941	 0	 0	 0	 
22.537	 -0.00102409	 1.23485e-16	 3.16941	 0	 0	 0	 
22.538	 -0.000348637	 2.37787e-16	 3.16941	 0	 0	 0	 
22.539	 0.000328818	 3.50546e-16	 3.16941	 0	 0	 0	 
22.54	 0.00100403	 4.61069e-16	 3.16941	 0	 0	 0	 
22.541	 0.00167277	 5.68655e-16	 3.16941	 0	 0	 0	 
22.542	 0.00233085	 6.72665e-16	 3.16941	 0	 0	 0	 
22.543	 0.00297415	 7.724e-16	 3.16941	 0	 0	 0	 
22.544	 0.00359864	 8.67259e-16	 3.16942	 0	 0	 0	 
22.545	 0.00420041	 9.56669e-16	 3.16942	 0	 0	 0	 
22.546	 0.0047757	 1.04007e-15	 3.16942	 0	 0	 0	 
22.547	 0.00532092	 1.11692e-15	 3.16943	 0	 0	 0	 
22.548	 0.00583265	 1.18674e-15	 3.16943	 0	 0	 0	 
22.549	 0.00630769	 1.2491e-15	 3.16943	 0	 0	 0	 
22.55	 0.00674309	 1.30362e-15	 3.16944	 0	 0	 0	 
22.551	 0.00713612	 1.34995e-15	 3.16944	 0	 0	 0	 
22.552	 0.00748433	 1.38782e-15	 3.16944	 0	 0	 0	 
22.553	 0.00778556	 1.41701e-15	 3.16944	 0	 0	 0	 
22.554	 0.00803793	 1.43732e-15	 3.16945	 0	 0	 0	 
22.555	 0.00823987	 1.44861e-15	 3.16945	 0	 0	 0	 
22.556	 0.00839013	 1.45084e-15	 3.16945	 0	 0	 0	 
22.557	 0.00848779	 1.44399e-15	 3.16945	 0	 0	 0	 
22.558	 0.00853224	 1.42808e-15	 3.16945	 0	 0	 0	 
22.559	 0.00852323	 1.40323e-15	 3.16945	 0	 0	 0	 
22.56	 0.00846082	 1.36958e-15	 3.16945	 0	 0	 0	 
22.561	 0.00834541	 1.32735e-15	 3.16945	 0	 0	 0	 
22.562	 0.00817776	 1.27681e-15	 3.16945	 0	 0	 0	 
22.563	 0.00795891	 1.21829e-15	 3.16944	 0	 0	 0	 
22.564	 0.00769026	 1.15216e-15	 3.16944	 0	 0	 0	 
22.565	 0.0073735	 1.07884e-15	 3.16944	 0	 0	 0	 
22.566	 0.00701062	 9.98771e-16	 3.16944	 0	 0	 0	 
22.567	 0.00660392	 9.12461e-16	 3.16943	 0	 0	 0	 
22.568	 0.00615596	 8.20467e-16	 3.16943	 0	 0	 0	 
22.569	 0.00566954	 7.23363e-16	 3.16943	 0	 0	 0	 
22.57	 0.00514773	 6.21763e-16	 3.16942	 0	 0	 0	 
