Time	 x	y	z	roll	pitch	yaw
(s)	 (m)	(m)	(m)	(deg)	(deg)	(deg)
5.872	 -2.46521e-05	 -4.74336e-17	 4.17087	 4.87923e-10	 90.4968	 -4.8795e-10
5.873	 -0.000838831	 -7.50291e-17	 4.17089	 5.65617e-09	 90.0429	 -5.65675e-09
5.874	 -0.00164753	 -1.0217e-16	 4.1709	 180	 90.4113	 -180
5.875	 -0.00244566	 -1.28696e-16	 4.17091	 180	 90.8627	 -180
5.876	 -0.00322821	 -1.54406e-16	 4.17091	 180	 91.3086	 -180
5.877	 -0.00399025	 -1.79121e-16	 4.17091	 180	 91.7462	 -180
5.878	 -0.00472699	 -2.02681e-16	 4.17091	 180	 92.1727	 -180
5.879	 -0.00543381	 -2.24945e-16	 4.1709	 180	 92.5854	 -180
5.88	 -0.00610628	 -2.45808e-16	 4.17089	 180	 92.9819	 -180
5.881	 -0.00674017	 -2.65109e-16	 4.17087	 180	 93.3595	 -180
5.882	 -0.00733154	 -2.82709e-16	 4.17085	 180	 93.7159	 -180
5.883	 -0.0078767	 -2.98524e-16	 4.17083	 180	 94.0489	 -180
5.884	 -0.00837225	 -3.12417e-16	 4.17081	 180	 94.3565	 -180
5.885	 -0.00881512	 -3.24363e-16	 4.17079	 180	 94.6366	 -180
5.886	 -0.00920257	 -3.34306e-16	 4.17076	 180	 94.8875	 -180
5.887	 -0.00953221	 -3.42133e-16	 4.17074	 180	 95.1077	 -180
5.888	 -0.00980204	 -3.47738e-16	 4.17071	 180	 95.2959	 -180
5.889	 -0.0100104	 -3.51103e-16	 4.17069	 180	 95.4507	 -180
5.89	 -0.010156	 -3.52229e-16	 4.17067	 180	 95.5714	 -180
5.891	 -0.0102381	 -3.51126e-16	 4.17065	 180	 95.6572	 -180
5.892	 -0.0102561	 -3.47816e-16	 4.17063	 180	 95.7074	 -180
5.893	 -0.0102099	 -3.42267e-16	 4.17062	 180	 95.722	 -180
5.894	 -0.0100999	 -3.34504e-16	 4.17061	 180	 95.7007	 -180
5.895	 -0.00992688	 -3.24591e-16	 4.1706	 180	 95.6437	 -180
5.896	 -0.00969183	 -3.12685e-16	 4.1706	 180	 95.5514	 -180
5.897	 -0.00939628	 -2.98829e-16	 4.1706	 180	 95.4245	 -180
5.898	 -0.00904209	 -2.83109e-16	 4.1706	 180	 95.2636	 -180
5.899	 -0.00863147	 -2.65617e-16	 4.17061	 180	 95.0699	 -180
5.9	 -0.008167	 -2.46408e-16	 4.17062	 180	 94.8445	 -180
5.901	 -0.00765158	 -2.25684e-16	 4.17063	 180	 94.5889	 -180
5.902	 -0.00708842	 -2.03515e-16	 4.17065	 180	 94.3047	 -180
5.903	 -0.00648105	 -1.79991e-16	 4.17067	 180	 93.9936	 -180
5.904	 -0.00583326	 -1.55212e-16	 4.17069	 180	 93.6577	 -180
5.905	 -0.00514909	 -1.29402e-16	 4.17071	 180	 93.2989	 -180
5.906	 -0.00443283	 -1.02661e-16	 4.17074	 180	 92.9197	 -180
5.907	 -0.00368895	 -7.52664e-17	 4.17076	 180	 92.5223	 -180
5.908	 -0.00292211	 -4.7362e-17	 4.17078	 180	 92.1092	 -180
5.909	 -0.00213713	 -1.91405e-17	 4.1708	 180	 91.683	 -180
5.91	 -0.00133892	 9.22798e-18	 4.17083	 180	 91.2464	 -180
5.911	 -0.000532503	 3.7607e-17	 4.17084	 180	 90.8021	 -180
5.912	 0.000277058	 6.58287e-17	 4.17086	 180	 90.3529	 -180
5.913	 0.00108467	 9.36803e-17	 4.17087	 2.48658e-09	 90.0984	 -2.48687e-09
5.914	 0.00188526	 1.20986e-16	 4.17088	 4.45736e-10	 90.5489	 -4.45806e-10
5.915	 0.00267378	 1.47489e-16	 4.17089	 2.45717e-10	 90.9959	 -2.45764e-10
5.916	 0.00344529	 1.73135e-16	 4.17089	 1.70376e-10	 91.4365	 -1.70414e-10
5.917	 0.00419492	 1.97708e-16	 4.17089	 1.31039e-10	 91.868	 -1.31071e-10
5.918	 0.00491797	 2.21042e-16	 4.17088	 1.07019e-10	 92.2876	 -1.07047e-10
5.919	 0.0056099	 2.43077e-16	 4.17087	 9.09384e-11	 92.6928	 -9.09622e-11
5.92	 0.00626637	 2.6367e-16	 4.17086	 7.94884e-11	 93.081	 -7.95089e-11
5.921	 0.00688329	 2.82691e-16	 4.17085	 7.10154e-11	 93.4497	 -7.10328e-11
5.922	 0.00745678	 2.99999e-16	 4.17083	 6.45271e-11	 93.7967	 -6.45416e-11
5.923	 0.00798328	 3.15548e-16	 4.17081	 5.94637e-11	 94.1198	 -5.94755e-11
5.924	 0.00845952	 3.29154e-16	 4.17078	 5.54943e-11	 94.4169	 -5.55034e-11
5.925	 0.00888255	 3.40769e-16	 4.17076	 5.23138e-11	 94.6863	 -5.23202e-11
5.926	 0.00924975	 3.50261e-16	 4.17074	 4.97693e-11	 94.9262	 -4.97732e-11
5.927	 0.00955887	 3.57547e-16	 4.17071	 4.77592e-11	 95.1351	 -4.77606e-11
5.928	 0.00980801	 3.62538e-16	 4.17069	 4.61817e-11	 95.3118	 -4.61806e-11
5.929	 0.00999566	 3.65327e-16	 4.17067	 4.49603e-11	 95.4551	 -4.4957e-11
5.93	 0.0101207	 3.65861e-16	 4.17065	 4.40952e-11	 95.5642	 -4.40896e-11
5.931	 0.0101824	 3.64081e-16	 4.17063	 4.35354e-11	 95.6384	 -4.35276e-11
5.932	 0.0101804	 3.60025e-16	 4.17061	 4.32301e-11	 95.6773	 -4.32203e-11
5.933	 0.0101147	 3.5368e-16	 4.1706	 4.32301e-11	 95.6806	 -4.32183e-11
5.934	 0.0099858	 3.45179e-16	 4.17059	 4.34845e-11	 95.6484	 -4.3471e-11
5.935	 0.00979454	 3.3456e-16	 4.17058	 4.40189e-11	 95.5808	 -4.40037e-11
5.936	 0.00954212	 3.21864e-16	 4.17058	 4.48585e-11	 95.4783	 -4.48418e-11
5.937	 0.00923014	 3.07203e-16	 4.17058	 4.60035e-11	 95.3416	 -4.59856e-11
5.938	 0.00886056	 2.90613e-16	 4.17059	 4.75302e-11	 95.1715	 -4.75111e-11
5.939	 0.00843568	 2.72252e-16	 4.17059	 4.94894e-11	 94.9692	 -4.94694e-11
5.94	 0.00795817	 2.52256e-16	 4.17061	 5.19321e-11	 94.7358	 -5.19114e-11
5.941	 0.00743102	 2.30766e-16	 4.17062	 5.50109e-11	 94.4729	 -5.49897e-11
5.942	 0.00685751	 2.07954e-16	 4.17064	 5.8853e-11	 94.1821	 -5.88316e-11
5.943	 0.00624122	 1.83873e-16	 4.17066	 6.36874e-11	 93.8652	 -6.36661e-11
5.944	 0.00558601	 1.58619e-16	 4.17068	 6.98704e-11	 93.5242	 -6.98495e-11
5.945	 0.00489596	 1.32352e-16	 4.1707	 7.79109e-11	 93.1613	 -7.78907e-11
5.946	 0.0041754	 1.05266e-16	 4.17073	 8.86739e-11	 92.7787	 -8.86549e-11
5.947	 0.00342883	 7.749e-17	 4.17075	 1.0361e-10	 92.3789	 -1.03593e-10
5.948	 0.00266094	 4.92603e-17	 4.17077	 1.25492e-10	 91.9642	 -1.25478e-10
5.949	 0.00187654	 2.07542e-17	 4.17079	 1.60376e-10	 91.5374	 -1.60366e-10
5.95	 0.00108054	 -7.83602e-18	 4.17081	 2.23987e-10	 91.101	 -2.23985e-10
5.951	 0.000277956	 -3.63924e-17	 4.17083	 3.74949e-10	 90.6579	 -3.74964e-10
5.952	 -0.000526175	 -6.47386e-17	 4.17085	 1.1705e-09	 90.2108	 -1.1706e-09
5.953	 -0.00132679	 -9.26155e-17	 4.17086	 180	 90.2375	 -180
5.954	 -0.00211887	 -1.19888e-16	 4.17087	 180	 90.6843	 -180
5.955	 -0.00289742	 -1.46364e-16	 4.17087	 180	 91.1266	 -180
5.956	 -0.00365754	 -1.7193e-16	 4.17087	 180	 91.5617	 -180
5.957	 -0.00439446	 -1.96332e-16	 4.17087	 180	 91.9869	 -180
5.958	 -0.00510356	 -2.19494e-16	 4.17086	 180	 92.3996	 -180
5.959	 -0.00578037	 -2.41287e-16	 4.17085	 180	 92.797	 -180
5.96	 -0.00642067	 -2.61645e-16	 4.17084	 180	 93.1769	 -180
5.961	 -0.00702044	 -2.80443e-16	 4.17082	 180	 93.5367	 -180
5.962	 -0.00757595	 -2.97531e-16	 4.17081	 180	 93.8742	 -180
5.963	 -0.00808373	 -3.12745e-16	 4.17078	 180	 94.1872	 -180
5.964	 -0.00854064	 -3.26016e-16	 4.17076	 180	 94.474	 -180
5.965	 -0.00894383	 -3.3728e-16	 4.17074	 180	 94.7326	 -180
5.966	 -0.00929083	 -3.46324e-16	 4.17072	 180	 94.9614	 -180
5.967	 -0.00957951	 -3.53176e-16	 4.17069	 180	 95.1591	 -180
5.968	 -0.00980809	 -3.57844e-16	 4.17067	 180	 95.3244	 -180
5.969	 -0.00997521	 -3.60315e-16	 4.17065	 180	 95.4562	 -180
5.97	 -0.0100798	 -3.60545e-16	 4.17063	 180	 95.5539	 -180
5.971	 -0.0101214	 -3.58531e-16	 4.17061	 180	 95.6167	 -180
5.972	 -0.0100996	 -3.54328e-16	 4.17059	 180	 95.6443	 -180
5.973	 -0.0100147	 -3.47979e-16	 4.17058	 180	 95.6365	 -180
5.974	 -0.00986724	 -3.39414e-16	 4.17057	 180	 95.5935	 -180
5.975	 -0.00965813	 -3.28647e-16	 4.17057	 180	 95.5155	 -180
5.976	 -0.00938872	 -3.1587e-16	 4.17057	 180	 95.403	 -180
5.977	 -0.00906071	 -3.01141e-16	 4.17057	 180	 95.2568	 -180
5.978	 -0.00867614	 -2.84572e-16	 4.17057	 180	 95.0777	 -180
5.979	 -0.00823744	 -2.66234e-16	 4.17058	 180	 94.8669	 -180
5.98	 -0.00774735	 -2.46225e-16	 4.1706	 180	 94.6258	 -180
5.981	 -0.00720892	 -2.24712e-16	 4.17061	 180	 94.3557	 -180
5.982	 -0.00662552	 -2.01809e-16	 4.17063	 180	 94.0586	 -180
5.983	 -0.0060008	 -1.77653e-16	 4.17065	 180	 93.7361	 -180
5.984	 -0.00533865	 -1.52326e-16	 4.17067	 180	 93.3903	 -180
5.985	 -0.00464322	 -1.26072e-16	 4.17069	 180	 93.0235	 -180
5.986	 -0.00391886	 -9.90293e-17	 4.17072	 180	 92.6378	 -180
5.987	 -0.0031701	 -7.13861e-17	 4.17074	 180	 92.2358	 -180
5.988	 -0.00240163	 -4.32833e-17	 4.17076	 180	 91.8198	 -180
5.989	 -0.00161828	 -1.50081e-17	 4.17078	 180	 91.3926	 -180
5.99	 -0.000824969	 1.33137e-17	 4.1708	 180	 90.9567	 -180
5.991	 -2.66701e-05	 4.15646e-17	 4.17082	 180	 90.515	 -180
5.992	 0.000771593	 6.95892e-17	 4.17083	 180	 90.0702	 -180
5.993	 0.0015648	 9.71833e-17	 4.17084	 6.64023e-10	 90.3749	 -6.64118e-10
5.994	 0.00234797	 1.2413e-16	 4.17085	 3.04544e-10	 90.8176	 -3.04599e-10
5.995	 0.00311617	 1.5022e-16	 4.17085	 1.98441e-10	 91.255	 -1.98483e-10
5.996	 0.00386457	 1.75374e-16	 4.17085	 1.47858e-10	 91.6844	 -1.47892e-10
5.997	 0.00458846	 1.99393e-16	 4.17085	 1.18444e-10	 92.1032	 -1.18473e-10
5.998	 0.00528332	 2.22094e-16	 4.17084	 9.93096e-11	 92.5086	 -9.93349e-11
5.999	 0.00594477	 2.43367e-16	 4.17083	 8.59768e-11	 92.8982	 -8.59986e-11
6	 0.00656867	 2.6312e-16	 4.17082	 7.62315e-11	 93.2695	 -7.62502e-11
6.001	 0.00715114	 2.81235e-16	 4.1708	 6.88526e-11	 93.6202	 -6.88683e-11
6.002	 0.00768852	 2.97584e-16	 4.17078	 6.31531e-11	 93.9481	 -6.31659e-11
6.003	 0.00817749	 3.12041e-16	 4.17076	 5.86494e-11	 94.2511	 -5.86596e-11
6.004	 0.00861499	 3.24519e-16	 4.17074	 5.50872e-11	 94.5273	 -5.50946e-11
6.005	 0.00899834	 3.34989e-16	 4.17071	 5.22374e-11	 94.7751	 -5.22423e-11
6.006	 0.00932517	 3.43341e-16	 4.17069	 4.99729e-11	 94.9929	 -4.99752e-11
6.007	 0.00959347	 3.49474e-16	 4.17067	 4.81663e-11	 95.1793	 -4.81662e-11
6.008	 0.00980161	 3.53395e-16	 4.17064	 4.67923e-11	 95.3332	 -4.67898e-11
6.009	 0.00994833	 3.55077e-16	 4.17062	 4.57745e-11	 95.4536	 -4.57698e-11
6.01	 0.0100328	 3.54551e-16	 4.1706	 4.50621e-11	 95.5398	 -4.50552e-11
6.011	 0.0100544	 3.51767e-16	 4.17059	 4.4655e-11	 95.5913	 -4.4646e-11
6.012	 0.0100132	 3.46737e-16	 4.17057	 4.45532e-11	 95.6078	 -4.45422e-11
6.013	 0.00990933	 3.39417e-16	 4.17056	 4.47059e-11	 95.5892	 -4.46931e-11
6.014	 0.00974359	 3.29933e-16	 4.17055	 4.51384e-11	 95.5356	 -4.5124e-11
6.015	 0.009517	 3.18381e-16	 4.17055	 4.59018e-11	 95.4473	 -4.58857e-11
6.016	 0.00923099	 3.04892e-16	 4.17055	 4.6945e-11	 95.325	 -4.69277e-11
6.017	 0.00888736	 2.89491e-16	 4.17055	 4.83699e-11	 95.1695	 -4.83514e-11
6.018	 0.00848827	 2.72241e-16	 4.17056	 5.02273e-11	 94.9816	 -5.02078e-11
6.019	 0.00803621	 2.53317e-16	 4.17057	 5.25428e-11	 94.7627	 -5.25225e-11
6.02	 0.00753402	 2.32829e-16	 4.17059	 5.54434e-11	 94.5141	 -5.54227e-11
6.021	 0.00698482	 2.1091e-16	 4.1706	 5.9082e-11	 94.2372	 -5.90609e-11
6.022	 0.00639205	 1.8764e-16	 4.17062	 6.3662e-11	 93.934	 -6.36409e-11
6.023	 0.00575941	 1.63186e-16	 4.17064	 6.94633e-11	 93.6063	 -6.94425e-11
6.024	 0.00509086	 1.37617e-16	 4.17066	 7.69694e-11	 93.2561	 -7.69493e-11
6.025	 0.00439057	 1.11143e-16	 4.17069	 8.68673e-11	 92.8856	 -8.68483e-11
6.026	 0.00366293	 8.39544e-17	 4.17071	 1.00404e-10	 92.4971	 -1.00386e-10
6.027	 0.00291249	 5.62682e-17	 4.17073	 1.19792e-10	 92.0932	 -1.19778e-10
6.028	 0.00214396	 2.82469e-17	 4.17075	 1.49639e-10	 91.6762	 -1.49628e-10
6.029	 0.00136216	 6.1884e-20	 4.17077	 2.00884e-10	 91.2489	 -2.00879e-10
6.03	 0.000571998	 -2.81415e-17	 4.17079	 3.08336e-10	 90.8139	 -3.08343e-10
6.031	 -0.000221558	 -5.62076e-17	 4.17081	 6.71377e-10	 90.3739	 -6.71424e-10
6.032	 -0.00101352	 -8.3951e-17	 4.17082	 180	 90.0684	 -180
6.033	 -0.00179891	 -1.11195e-16	 4.17083	 180	 90.5101	 -180
6.034	 -0.00257279	 -1.37759e-16	 4.17083	 180	 90.9485	 -180
6.035	 -0.00333029	 -1.63488e-16	 4.17084	 180	 91.3808	 -180
6.036	 -0.00406665	 -1.88179e-16	 4.17084	 180	 91.8043	 -180
6.037	 -0.00477725	 -2.11626e-16	 4.17083	 180	 92.2165	 -180
6.038	 -0.00545762	 -2.33784e-16	 4.17082	 180	 92.6146	 -180
6.039	 -0.0061035	 -2.54532e-16	 4.17081	 180	 92.9962	 -180
6.04	 -0.00671085	 -2.73742e-16	 4.1708	 180	 93.3588	 -180
6.041	 -0.00727588	 -2.9123e-16	 4.17078	 180	 93.7004	 -180
6.042	 -0.00779505	 -3.0689e-16	 4.17076	 180	 94.0186	 -180
6.043	 -0.00826515	 -3.20615e-16	 4.17074	 180	 94.3115	 -180
6.044	 -0.00868326	 -3.32422e-16	 4.17072	 180	 94.5773	 -180
6.045	 -0.0090468	 -3.42152e-16	 4.17069	 180	 94.8143	 -180
6.046	 -0.00935352	 -3.49666e-16	 4.17067	 180	 95.021	 -180
6.047	 -0.00960156	 -3.54978e-16	 4.17065	 180	 95.1962	 -180
6.048	 -0.0097894	 -3.58097e-16	 4.17062	 180	 95.3388	 -180
6.049	 -0.0099159	 -3.58999e-16	 4.1706	 180	 95.4479	 -180
6.05	 -0.00998033	 -3.57644e-16	 4.17059	 180	 95.5228	 -180
6.051	 -0.00998231	 -3.54027e-16	 4.17057	 180	 95.5631	 -180
6.052	 -0.00992188	 -3.48252e-16	 4.17056	 180	 95.5686	 -180
6.053	 -0.00979943	 -3.40262e-16	 4.17055	 180	 95.5392	 -180
6.054	 -0.00961576	 -3.30133e-16	 4.17054	 180	 95.4752	 -180
6.055	 -0.00937204	 -3.1802e-16	 4.17054	 180	 95.3769	 -180
6.056	 -0.00906981	 -3.03878e-16	 4.17054	 180	 95.245	 -180
6.057	 -0.00871098	 -2.87894e-16	 4.17054	 180	 95.0803	 -180
6.058	 -0.00829778	 -2.70178e-16	 4.17055	 180	 94.8839	 -180
6.059	 -0.0078328	 -2.50848e-16	 4.17056	 180	 94.657	 -180
6.06	 -0.00731896	 -2.29992e-16	 4.17058	 180	 94.4011	 -180
6.061	 -0.00675946	 -2.07715e-16	 4.17059	 180	 94.1177	 -180
6.062	 -0.00615779	 -1.84104e-16	 4.17061	 180	 93.8087	 -180
6.063	 -0.00551771	 -1.59276e-16	 4.17063	 180	 93.4759	 -180
6.064	 -0.00484324	 -1.33446e-16	 4.17066	 180	 93.1214	 -180
6.065	 -0.00413857	 -1.0672e-16	 4.17068	 180	 92.7476	 -180
6.066	 -0.00340814	 -7.93339e-17	 4.1707	 180	 92.3566	 -180
6.067	 -0.0026565	 -5.14474e-17	 4.17072	 180	 91.951	 -180
6.068	 -0.00188838	 -2.32174e-17	 4.17074	 180	 91.5334	 -180
6.069	 -0.0011086	 5.14205e-18	 4.17076	 180	 91.1062	 -180
6.07	 -0.000322046	 3.34865e-17	 4.17078	 180	 90.6722	 -180
6.071	 0.000466328	 6.16569e-17	 4.17079	 180	 90.2341	 -180
6.072	 0.00125157	 8.94525e-17	 4.1708	 1.23316e-09	 90.2053	 -1.23332e-09
6.073	 0.00202874	 1.16719e-16	 4.17081	 3.93651e-10	 90.6434	 -3.93715e-10
6.074	 0.00279296	 1.43258e-16	 4.17082	 2.35132e-10	 91.0772	 -2.35178e-10
6.075	 0.00353941	 1.68902e-16	 4.17082	 1.68417e-10	 91.5042	 -1.68454e-10
6.076	 0.00426341	 1.93482e-16	 4.17081	 1.31853e-10	 91.9217	 -1.31884e-10
6.077	 0.00496041	 2.16785e-16	 4.17081	 1.08902e-10	 92.327	 -1.08929e-10
6.078	 0.00562604	 2.38702e-16	 4.1708	 9.32539e-11	 92.7176	 -9.32771e-11
6.079	 0.00625613	 2.59123e-16	 4.17079	 8.20074e-11	 93.091	 -8.20274e-11
6.08	 0.00684673	 2.7798e-16	 4.17077	 7.35853e-11	 93.4449	 -7.36023e-11
6.081	 0.00739416	 2.95177e-16	 4.17075	 6.71224e-11	 93.7771	 -6.71365e-11
6.082	 0.00789502	 3.10513e-16	 4.17073	 6.20844e-11	 94.0855	 -6.20957e-11
6.083	 0.00834618	 3.23908e-16	 4.17071	 5.80642e-11	 94.3683	 -5.80728e-11
6.084	 0.00874486	 3.35313e-16	 4.17069	 5.48582e-11	 94.6235	 -5.48642e-11
6.085	 0.00908859	 3.44668e-16	 4.17067	 5.23138e-11	 94.8497	 -5.23172e-11
6.086	 0.00937526	 3.51785e-16	 4.17064	 5.03037e-11	 95.0453	 -5.03046e-11
6.087	 0.00960313	 3.56699e-16	 4.17062	 4.87261e-11	 95.2094	 -4.87247e-11
6.088	 0.00977079	 3.59382e-16	 4.1706	 4.75302e-11	 95.3407	 -4.75265e-11
6.089	 0.00987726	 3.59837e-16	 4.17058	 4.66905e-11	 95.4385	 -4.66847e-11
6.09	 0.0099219	 3.58004e-16	 4.17056	 4.61562e-11	 95.5022	 -4.61482e-11
6.091	 0.00990447	 3.5395e-16	 4.17055	 4.59272e-11	 95.5315	 -4.59173e-11
6.092	 0.00982512	 3.47659e-16	 4.17054	 4.59781e-11	 95.5261	 -4.59663e-11
6.093	 0.00968437	 3.39164e-16	 4.17053	 4.63343e-11	 95.4861	 -4.63208e-11
6.094	 0.00948312	 3.28514e-16	 4.17052	 4.69704e-11	 95.4118	 -4.69554e-11
6.095	 0.00922266	 3.15817e-16	 4.17052	 4.79373e-11	 95.3036	 -4.79208e-11
6.096	 0.00890462	 3.01215e-16	 4.17053	 4.92604e-11	 95.1624	 -4.92427e-11
6.097	 0.00853101	 2.84788e-16	 4.17053	 5.09907e-11	 94.9888	 -5.09719e-11
6.098	 0.00810416	 2.66628e-16	 4.17054	 5.32043e-11	 94.7841	 -5.31847e-11
6.099	 0.00762674	 2.46801e-16	 4.17055	 5.59523e-11	 94.5496	 -5.59321e-11
6.1	 0.00710173	 2.25419e-16	 4.17057	 5.94128e-11	 94.2867	 -5.93921e-11
6.101	 0.00653243	 2.02666e-16	 4.17058	 6.37129e-11	 93.997	 -6.36922e-11
6.102	 0.00592237	 1.78596e-16	 4.1706	 6.91834e-11	 93.6825	 -6.91629e-11
6.103	 0.00527538	 1.53404e-16	 4.17062	 7.61806e-11	 93.345	 -7.61607e-11
6.104	 0.0045955	 1.27254e-16	 4.17065	 8.53406e-11	 92.9866	 -8.53216e-11
6.105	 0.00388698	 1.00248e-16	 4.17067	 9.77066e-11	 92.6097	 -9.76891e-11
6.106	 0.00315426	 7.26368e-17	 4.17069	 1.1506e-10	 92.2165	 -1.15044e-10
6.107	 0.00240194	 4.4557e-17	 4.17071	 1.40962e-10	 91.8096	 -1.4095e-10
6.108	 0.00163472	 1.62346e-17	 4.17073	 1.83378e-10	 91.3915	 -1.83371e-10
6.109	 0.000857428	 -1.21517e-17	 4.17075	 2.64546e-10	 90.9647	 -2.64548e-10
6.11	 7.49464e-05	 -4.04649e-17	 4.17077	 4.7978e-10	 90.5321	 -4.79807e-10
6.111	 -0.000707809	 -6.85823e-17	 4.17078	 2.65482e-09	 90.0962	 -2.65508e-09
6.112	 -0.00148592	 -9.62169e-17	 4.17079	 180	 90.3402	 -180
6.113	 -0.00225449	 -1.23256e-16	 4.1708	 180	 90.7743	 -180
6.114	 -0.00300868	 -1.49501e-16	 4.1708	 180	 91.2035	 -180
6.115	 -0.00374376	 -1.74791e-16	 4.1708	 180	 91.625	 -180
6.116	 -0.00445511	 -1.99003e-16	 4.1708	 180	 92.0362	 -180
6.117	 -0.00513826	 -2.21991e-16	 4.17079	 180	 92.4345	 -180
6.118	 -0.00578893	 -2.43621e-16	 4.17078	 180	 92.8174	 -180
6.119	 -0.00640305	 -2.63788e-16	 4.17077	 180	 93.1826	 -180
6.12	 -0.00697676	 -2.82268e-16	 4.17075	 180	 93.5277	 -180
6.121	 -0.00750651	 -2.98959e-16	 4.17073	 180	 93.8505	 -180
6.122	 -0.00798898	 -3.13765e-16	 4.17071	 180	 94.1492	 -180
6.123	 -0.00842118	 -3.26584e-16	 4.17069	 180	 94.4217	 -180
6.124	 -0.00880044	 -3.37397e-16	 4.17067	 180	 94.6664	 -180
6.125	 -0.00912443	 -3.45994e-16	 4.17065	 180	 94.8817	 -180
6.126	 -0.00939114	 -3.52406e-16	 4.17062	 180	 95.0664	 -180
6.127	 -0.00959896	 -3.56649e-16	 4.1706	 180	 95.2193	 -180
6.128	 -0.00974662	 -3.58674e-16	 4.17058	 180	 95.3394	 -180
6.129	 -0.00983325	 -3.58436e-16	 4.17056	 180	 95.4261	 -180
6.13	 -0.00985833	 -3.55868e-16	 4.17055	 180	 95.4787	 -180
6.131	 -0.00982176	 -3.51033e-16	 4.17053	 180	 95.497	 -180
6.132	 -0.00972378	 -3.43957e-16	 4.17052	 180	 95.4809	 -180
6.133	 -0.00956504	 -3.34717e-16	 4.17052	 180	 95.4305	 -180
6.134	 -0.00934656	 -3.23387e-16	 4.17051	 180	 95.3461	 -180
6.135	 -0.00906972	 -3.1008e-16	 4.17051	 180	 95.2283	 -180
6.136	 -0.00873627	 -2.94836e-16	 4.17051	 180	 95.0778	 -180
6.137	 -0.00834828	 -2.77746e-16	 4.17052	 180	 94.8956	 -180
6.138	 -0.0079082	 -2.58923e-16	 4.17053	 180	 94.6829	 -180
6.139	 -0.00741878	 -2.38517e-16	 4.17054	 180	 94.4409	 -180
6.14	 -0.00688307	 -2.16654e-16	 4.17056	 180	 94.1712	 -180
6.141	 -0.00630443	 -1.9342e-16	 4.17058	 180	 93.8755	 -180
6.142	 -0.00568646	 -1.68938e-16	 4.1706	 180	 93.5556	 -180
6.143	 -0.00503303	 -1.43355e-16	 4.17062	 180	 93.2136	 -180
6.144	 -0.00434822	 -1.1686e-16	 4.17064	 180	 92.8516	 -180
6.145	 -0.00363633	 -8.96563e-17	 4.17066	 180	 92.4719	 -180
6.146	 -0.00290181	 -6.19073e-17	 4.17068	 180	 92.0768	 -180
6.147	 -0.00214926	 -3.37864e-17	 4.1707	 180	 91.6687	 -180
6.148	 -0.00138342	 -5.5019e-18	 4.17072	 180	 91.2504	 -180
6.149	 -0.000609074	 2.28227e-17	 4.17074	 180	 90.8243	 -180
6.15	 0.000168899	 5.10505e-17	 4.17075	 180	 90.3932	 -180
6.151	 0.000945612	 7.89843e-17	 4.17077	 6.40271e-09	 90.0402	 -6.40342e-09
6.152	 0.00171618	 1.06451e-16	 4.17077	 5.44104e-10	 90.4733	 -5.44184e-10
6.153	 0.00247576	 1.33228e-16	 4.17078	 2.8513e-10	 90.9033	 -2.85182e-10
6.154	 0.00321958	 1.59095e-16	 4.17078	 1.94065e-10	 91.3275	 -1.94105e-10
6.155	 0.00394296	 1.83937e-16	 4.17078	 1.47781e-10	 91.7433	 -1.47815e-10
6.156	 0.00464136	 2.0762e-16	 4.17078	 1.19971e-10	 92.148	 -1.19999e-10
6.157	 0.00531039	 2.29998e-16	 4.17077	 1.01498e-10	 92.5392	 -1.01522e-10
6.158	 0.00594586	 2.50971e-16	 4.17076	 8.84449e-11	 92.9143	 -8.84661e-11
6.159	 0.0065438	 2.7041e-16	 4.17074	 7.88269e-11	 93.271	 -7.88449e-11
6.16	 0.00710046	 2.88144e-16	 4.17073	 7.14734e-11	 93.6071	 -7.14886e-11
6.161	 0.00761239	 3.0403e-16	 4.17071	 6.57739e-11	 93.9205	 -6.57862e-11
6.162	 0.00807639	 3.17973e-16	 4.17069	 6.12702e-11	 94.2092	 -6.12799e-11
6.163	 0.00848958	 3.29924e-16	 4.17067	 5.76825e-11	 94.4714	 -5.76896e-11
6.164	 0.00884942	 3.39845e-16	 4.17064	 5.48328e-11	 94.7055	 -5.48373e-11
6.165	 0.00915369	 3.47662e-16	 4.17062	 5.25682e-11	 94.9101	 -5.25702e-11
6.166	 0.00940052	 3.53304e-16	 4.1706	 5.07617e-11	 95.0838	 -5.07613e-11
6.167	 0.00958841	 3.56662e-16	 4.17058	 4.94131e-11	 95.2255	 -4.94104e-11
6.168	 0.00971622	 3.57737e-16	 4.17056	 4.83953e-11	 95.3345	 -4.83905e-11
6.169	 0.00978319	 3.56578e-16	 4.17054	 4.77338e-11	 95.4101	 -4.77268e-11
6.17	 0.00978895	 3.53119e-16	 4.17053	 4.73775e-11	 95.4517	 -4.73686e-11
6.171	 0.00973349	 3.4743e-16	 4.17051	 4.73267e-11	 95.4592	 -4.73158e-11
6.172	 0.0096172	 3.39489e-16	 4.17051	 4.75811e-11	 95.4325	 -4.75685e-11
6.173	 0.00944081	 3.29377e-16	 4.1705	 4.81154e-11	 95.3719	 -4.81013e-11
6.174	 0.00920546	 3.17211e-16	 4.1705	 4.89805e-11	 95.2776	 -4.8965e-11
6.175	 0.00891264	 3.03039e-16	 4.1705	 5.02019e-11	 95.1503	 -5.01851e-11
